2.116201508818092678e-08 1.503872464040803904e-08
2.122783243176832744e-08 1.466089925364606477e-08
2.129131028585545622e-08 1.427350784669076180e-08
2.135378566467565893e-08 1.385835704288014668e-08
2.141244920299703519e-08 1.340613458392352903e-08
2.146851844372406296e-08 1.291405944884775126e-08
2.152013753788010017e-08 1.237488970432154676e-08
2.156600820549440029e-08 1.177683078183790549e-08
2.160971950520227241e-08 1.110557718347118390e-08
2.164823692201049931e-08 1.034447256540460020e-08
2.167700941816706587e-08 9.475803032921452563e-09
2.169807216746114661e-08 8.484217081577610559e-09
2.171035365752419525e-08 7.359911698848585470e-09
2.170945851080933646e-08 6.100344447811762987e-09
2.169630952463640549e-08 4.710615589842724029e-09
2.167107647118996650e-08 3.206333646498877775e-09
2.162938063537901132e-08 1.612728684792371780e-09
2.157032049677725984e-08 -4.102431045635220706e-11
2.149342226367314570e-08 -1.722397497138257825e-09
2.139578694028541145e-08 -3.396776037255554592e-09
2.127882221716154038e-08 -5.032781270206081852e-09
2.114364772257262979e-08 -6.603071637365590526e-09
2.098576132993630673e-08 -8.083500946180847912e-09
2.080414537671865977e-08 -9.456184247382665321e-09
2.060545178867843518e-08 -1.070912474812420190e-08
2.039201854647422868e-08 -1.183247897946613812e-08
2.016106464594880282e-08 -1.282145974417952007e-08
1.991637488036199097e-08 -1.367574183180913442e-08
1.966152415154654054e-08 -1.439347949999683279e-08
1.939763514788559538e-08 -1.497455729079594437e-08
1.912855484430637685e-08 -1.542097802759338123e-08
1.885404984275649332e-08 -1.573328483044356267e-08
1.857749436523222271e-08 -1.591336205126084698e-08
1.830409927530057869e-08 -1.596287541299242866e-08
1.803213902153224943e-08 -1.588376302694600639e-08
1.776535449870031341e-08 -1.568109231557648383e-08
1.750307126590759474e-08 -1.536018448006845860e-08
1.724110499445914627e-08 -1.492899585426492707e-08
1.698788550882112143e-08 -1.439809140494812193e-08
1.674137607826716276e-08 -1.377768769937644882e-08
1.649405394532729823e-08 -1.308058473882447786e-08
1.625207883776660261e-08 -1.232037679040505378e-08
1.601383805523060959e-08 -1.150964045805357656e-08
1.577416681033058230e-08 -1.066031369422043107e-08
1.553586125350597911e-08 -9.782626951373278653e-09
1.529583416055224979e-08 -8.886354728265141905e-09
1.505102268941320240e-08 -7.979189804476634439e-09
1.480436191513027918e-08 -7.067667016755218009e-09
1.455410335910041927e-08 -6.158280693005704612e-09
1.429830996828037266e-08 -5.255701228284141470e-09
1.403998108676195790e-08 -4.367158833255020233e-09
1.377630476855340383e-08 -3.499849694060751771e-09
1.350499849811797255e-08 -2.658453757724011568e-09
1.323109181740427611e-08 -1.851053963414443364e-09
1.295412856962561460e-08 -1.084870434097360427e-09
1.267465090503699613e-08 -3.647031072181276908e-10
1.239311638614970726e-08 3.044107193245462717e-10
1.210434436600100673e-08 9.205963025270929831e-10
1.181520002551942797e-08 1.482617813777472840e-09
1.152781246567711376e-08 1.989850400904658312e-09
1.123455265356086681e-08 2.444187437528599588e-09
1.094077246174734072e-08 2.847666933123391521e-09
1.064676580203885043e-08 3.202553162346262118e-09
1.035015073185936928e-08 3.509585745198597012e-09
1.005446156244434762e-08 3.770173492874935759e-09
9.755515306996206752e-09 3.986593211095400143e-09
9.455676014196050234e-09 4.157819531708354400e-09
9.156255702604076912e-09 4.284564086894417557e-09
8.853421805388365738e-09 4.367913383484117649e-09
8.553186431903456669e-09 4.407394504549079990e-09
8.252740713404128882e-09 4.406774750046406009e-09
7.948459946797391232e-09 4.369725289529074365e-09
7.645726446420302207e-09 4.299376430068337231e-09
7.342633936590699916e-09 4.201146450098802815e-09
7.038867388880183844e-09 4.079464758799388287e-09
6.735615053779201715e-09 3.939041227807013476e-09
6.433485879021320566e-09 3.783226205469779779e-09
6.132895743916401830e-09 3.614413697855866863e-09
5.829675762049843521e-09 3.435660771428485519e-09
5.528514431482954983e-09 3.246998127626510490e-09
5.230991413409809940e-09 3.049141272655840115e-09
4.931419198500268682e-09 2.843470256015919967e-09
4.632431481570130534e-09 2.630299496829319675e-09
4.331968832559863271e-09 2.412387091202869754e-09
4.030758314995055411e-09 2.191408942595897714e-09
3.733338311031915644e-09 1.969734222835250225e-09
3.434677115931845475e-09 1.751533737944532446e-09
3.137156503804039102e-09 1.538500959289111415e-09
2.841880188567696994e-09 1.333617668358298519e-09
2.544283568084794614e-09 1.139223251284279712e-09
2.248970263452862663e-09 9.558646692499043130e-10
1.955474823139005705e-09 7.843343240164085839e-10
1.662060278314290649e-09 6.222457432651493088e-10
1.371993742248814415e-09 4.692230282413227312e-10
1.082466626301211399e-09 3.258862661669994953e-10
7.929433998981514246e-10 1.891644116032087595e-10
5.064951167314664651e-10 5.903671551678025489e-11
2.221063926477199342e-10 -6.306095866667219597e-11
-6.214173160252590841e-11 -1.761195784413240020e-10
-3.441955983626681530e-10 -2.788597379956604532e-10
-6.227592202743663666e-10 -3.716137194234633836e-10
-9.022809103642582173e-10 -4.514825528807747311e-10
-1.181294681615796539e-09 -5.174331934894654304e-10
-1.455262444445040217e-09 -5.726398429615592038e-10
-1.727323574514573699e-09 -6.165009951611289701e-10
-1.999268733628422166e-09 -6.504014462288012776e-10
-2.270110736896289839e-09 -6.772409943569361608e-10
-2.538355124049986383e-09 -6.969341509743349794e-10
-2.803974131710670904e-09 -7.123314548148955166e-10
-3.068952924668226890e-09 -7.248499643806905820e-10
-3.331079883224115855e-09 -7.328707612031255649e-10
-3.591134670141342114e-09 -7.366780124976379557e-10
-3.849210691450953956e-09 -7.352722074230217925e-10
-4.102644466980420258e-09 -7.276340465920232666e-10
-4.357041870034882555e-09 -7.141884098407924871e-10
-4.609917800469756554e-09 -6.940401561992795205e-10
-4.855645202603238302e-09 -6.668214493990971524e-10
-5.101808754871782994e-09 -6.338455189492792418e-10
-5.347771146096787791e-09 -5.970610162858500670e-10
-5.588651293607609573e-09 -5.581019094105031138e-10
-5.828042029891098998e-09 -5.178462927096394163e-10
-6.065746693922605449e-09 -4.773936104283997298e-10
-6.300442365876035036e-09 -4.380347335295973696e-10
-6.531931893311503583e-09 -3.995012252074145495e-10
-6.760072216710396349e-09 -3.599938613388500805e-10
-6.987920263013564884e-09 -3.192755777058607019e-10
-7.214413181346950106e-09 -2.772604234450396350e-10
-7.436120142542889651e-09 -2.318976637197015687e-10
-7.655199055651684549e-09 -1.830255244154776365e-10
-7.873636680958679388e-09 -1.312038418250861499e-10
-8.089084028539004145e-09 -7.638881672898920307e-11
-8.301415889921452329e-09 -2.045360839551144659e-11
-8.511498989594118678e-09 3.593003614891943277e-11
-8.717237993675880957e-09 9.240197888157017100e-11
-8.921073324326420119e-09 1.467435397054565486e-10
-9.124908105186572463e-09 1.987578599468440549e-10
-9.324381551484261138e-09 2.494848852455818556e-10
-9.520475177590462396e-09 2.994949990143840649e-10
-9.715309890458302057e-09 3.492365715065114775e-10
-9.906590284088293253e-09 3.995509551538488162e-10
-1.009463994857335227e-08 4.524754405996791920e-10
-1.027993263491534503e-08 5.080535138390481452e-10
-1.046332691065841486e-08 5.655625863584277410e-10
-1.064518312871306778e-08 6.255857747341457074e-10
-1.082279776905649720e-08 6.863523973047942592e-10
-1.099790265051499257e-08 7.464958100275229926e-10
-1.117230242245501664e-08 8.061566781855665382e-10
-1.134321548714225685e-08 8.638504290382479818e-10
-1.151169097760387139e-08 9.194345036336096151e-10
-1.167813404926583019e-08 9.733415254591691382e-10
-1.183945035806166069e-08 1.025292604729545240e-09
-1.199880092136706602e-08 1.077055296880871639e-09
-1.215802354552250490e-08 1.130030318163269494e-09
-1.231213449601061001e-08 1.183922588988116926e-09
-1.246306168364257152e-08 1.238882675460803492e-09
-1.261346702352023567e-08 1.295685620828684044e-09
-1.275949602951116679e-08 1.354194170882689209e-09
-1.290308656615620561e-08 1.412327396336461342e-09
-1.304514107770627381e-08 1.469238249003854973e-09
-1.318255164885184834e-08 1.525438051450048292e-09
-1.331870873470958853e-08 1.579272247674808906e-09
-1.345402896625034963e-08 1.629744875362982468e-09
-1.358490755124374218e-08 1.677859381843152547e-09
-1.371252935884939140e-08 1.724139265744321659e-09
-1.383855528808047914e-08 1.769223591132373743e-09
-1.396188110785405480e-08 1.813547968540828442e-09
-1.408065989851743222e-08 1.857611103377689976e-09
-1.419690212234389029e-08 1.902381952964996234e-09
-1.431157212980737922e-08 1.947558182421584067e-09
-1.442226073942388833e-08 1.992781620166308382e-09
-1.453189094540945350e-08 2.037316619460930107e-09
-1.464022806181195036e-08 2.079408208453183469e-09
-1.474372579979699150e-08 2.119388075766406273e-09
-1.484433277924120338e-08 2.157057101945120897e-09
-1.494124598342781387e-08 2.190133652014275461e-09
-1.503572116714915418e-08 2.219282236032108345e-09
-1.512992809336393930e-08 2.246440154720159750e-09
-1.521916970742557884e-08 2.271700244194372900e-09
-1.530503373594226772e-08 2.295217721715887785e-09
-1.539055756657694338e-08 2.317358613533782330e-09
-1.547220856168407900e-08 2.338923943234998116e-09
-1.555018516867990767e-08 2.360386433890894619e-09
-1.562665297402250219e-08 2.380780142853717202e-09
-1.570015802491750805e-08 2.399640679092739130e-09
-1.576781152430787403e-08 2.416235961590252367e-09
-1.583244180339207675e-08 2.429293740643942433e-09
-1.589804337572531464e-08 2.438745513654327750e-09
-1.596043026435571389e-08 2.444351295222896038e-09
-1.601834463562869944e-08 2.446217507899199191e-09
-1.607248870655189765e-08 2.445078894349417214e-09
-1.612186287624867140e-08 2.440875155200910981e-09
-1.617110357177962791e-08 2.434666196172341096e-09
-1.621841718342164023e-08 2.427886216294609387e-09
-1.626121903391552957e-08 2.420315808540867380e-09
-1.630308147823267102e-08 2.411395043505686973e-09
-1.633918389230431424e-08 2.400946694529629460e-09
-1.637039106185507653e-08 2.389314165661922062e-09
-1.640206916841654266e-08 2.375536833987771549e-09
-1.642897242537337044e-08 2.357880699687005553e-09
-1.645215874063458252e-08 2.337077619351791602e-09
-1.647424665499637193e-08 2.312959659099977013e-09
-1.649215330775222150e-08 2.284472067220209083e-09
-1.650705922453878852e-08 2.253422517605915469e-09
-1.651757508256708384e-08 2.220447705199865997e-09
-1.652460646900062506e-08 2.185241559150582823e-09
-1.653011944683625483e-08 2.149185411459858518e-09
-1.652933575735282729e-08 2.112483113169866668e-09
-1.652546914602070926e-08 2.075208672250419698e-09
-1.652180323810882040e-08 2.037160968756994870e-09
-1.651347273592095718e-08 1.997004984251589530e-09
-1.650022615401453645e-08 1.955069267503928535e-09
-1.648277512837938117e-08 1.911217572144550187e-09
-1.646315477565899580e-08 1.864421810622869956e-09
-1.644163327464896877e-08 1.814690041234451713e-09
-1.641420549826042091e-08 1.761676295165578809e-09
-1.638490706356406976e-08 1.706390592062747614e-09
-1.635309282184369334e-08 1.649969066009164392e-09
-1.631432508674677899e-08 1.591701688102827222e-09
-1.627398394763527064e-08 1.533014353465127212e-09
-1.623057335069761803e-08 1.475444748469897732e-09
-1.618235747825554463e-08 1.417420398693382791e-09
-1.613245813903108688e-08 1.358071762796143055e-09
-1.607713137082313403e-08 1.298453775044998586e-09
-1.601843965376984612e-08 1.238546000461724355e-09
-1.595724276583781114e-08 1.176385314381453388e-09
-1.589078250146361831e-08 1.111643763259676739e-09
-1.582285512365897085e-08 1.045770802670783438e-09
-1.575049750659711298e-08 9.781998964640675401e-10
-1.567392500985800884e-08 9.087466630061435047e-10
-1.559531216585174955e-08 8.386948884577276349e-10
-1.550958015734350657e-08 7.682059745802241782e-10
-1.542292996475959728e-08 6.978713086828749693e-10
-1.533504731961331742e-08 6.286220575762777993e-10
-1.523940719637447642e-08 5.605347601369923120e-10
-1.514307705912527876e-08 4.930183064708724202e-10
-1.504353485575946706e-08 4.250171309262325769e-10
-1.493833395663697388e-08 3.566991386718958831e-10
-1.483193300364445377e-08 2.881337577133630759e-10
-1.472010492218488061e-08 2.185831961784366806e-10
-1.460649568549221763e-08 1.481884383527946225e-10
-1.449153080842924439e-08 7.685552336741714969e-11
-1.436893540449185087e-08 5.007396308671420123e-12
-1.424419767946232318e-08 -6.636973049608896935e-11
