0.000000000000000000e+00 1.109865408466248482e-07
1.562500000000000000e-02 1.842991821376926964e-07
3.125000000000000000e-02 2.451220098009798676e-07
4.687500000000000000e-02 3.038386751086363802e-07
6.250000000000000000e-02 3.518762525800411822e-07
7.812500000000000000e-02 4.410093197293463163e-07
9.375000000000000000e-02 6.117520001680532005e-07
1.093750000000000000e-01 7.870528975217894185e-07
1.250000000000000000e-01 8.508500286552589387e-07
1.406250000000000000e-01 7.572303957203985192e-07
1.562500000000000000e-01 5.581773621088359505e-07
1.718750000000000000e-01 3.475780090411717538e-07
1.875000000000000000e-01 1.893210139769507805e-07
2.031250000000000000e-01 9.709256687528977636e-08
2.187500000000000000e-01 5.525610902168409666e-08
2.343750000000000000e-01 3.898179201655693760e-08
2.500000000000000000e-01 3.012337046470747737e-08
2.656250000000000000e-01 2.290705758412059367e-08
2.812500000000000000e-01 1.678925620751670067e-08
2.968750000000000000e-01 1.201205623857504179e-08
3.125000000000000000e-01 8.646248161880976113e-09
3.281250000000000000e-01 6.482192116408214133e-09
3.437500000000000000e-01 5.087079646415304524e-09
3.593750000000000000e-01 4.068315906380348679e-09
3.750000000000000000e-01 3.268387116506232815e-09
3.906250000000000000e-01 2.649286345857149172e-09
4.062500000000000000e-01 2.143440758217707298e-09
4.218750000000000000e-01 1.711999320086476928e-09
4.375000000000000000e-01 1.380415004526014400e-09
4.531250000000000000e-01 1.172300700957862318e-09
4.687500000000000000e-01 1.079470401954552017e-09
4.843750000000000000e-01 1.073865329992429452e-09
5.000000000000000000e-01 1.109328406911913589e-09
5.156250000000000000e-01 1.134846550066015425e-09
5.312500000000000000e-01 1.116097436693053169e-09
5.468750000000000000e-01 1.041643993282548308e-09
5.625000000000000000e-01 9.287566271609648538e-10
5.781250000000000000e-01 8.108446136745328658e-10
5.937500000000000000e-01 7.091786047297432560e-10
6.093750000000000000e-01 6.320169387841190201e-10
6.250000000000000000e-01 5.715816708828924675e-10
6.406250000000000000e-01 5.296406091481742351e-10
6.562500000000000000e-01 5.186716056648776885e-10
6.718750000000000000e-01 5.094947796990823008e-10
6.875000000000000000e-01 4.665519082180935584e-10
7.031250000000000000e-01 3.950555993448290337e-10
7.187500000000000000e-01 3.204945753232379957e-10
7.343750000000000000e-01 2.547230482097262438e-10
7.500000000000000000e-01 1.968036705823905663e-10
7.656250000000000000e-01 1.483071443431072112e-10
7.812500000000000000e-01 1.102071905956236719e-10
7.968750000000000000e-01 8.026563441676515254e-11
8.125000000000000000e-01 5.896992616438723189e-11
8.281250000000000000e-01 4.627039723592574205e-11
8.437500000000000000e-01 3.768919898394784695e-11
8.593750000000000000e-01 3.026204634104523450e-11
8.750000000000000000e-01 2.398524434621407408e-11
8.906250000000000000e-01 1.897885147650324456e-11
9.062500000000000000e-01 1.500046094282669884e-11
9.218750000000000000e-01 1.197757604903815221e-11
9.375000000000000000e-01 9.915862402010144905e-12
9.531250000000000000e-01 8.668889391050260684e-12
9.687500000000000000e-01 7.873520412038370608e-12
9.843750000000000000e-01 7.188902251265005816e-12
1.000000000000000000e+00 6.527228844227517257e-12
1.015625000000000000e+00 6.027559961568895730e-12
1.031250000000000000e+00 5.846019415084446891e-12
1.046875000000000000e+00 5.934728836837210864e-12
1.062500000000000000e+00 6.092192722517708603e-12
1.078125000000000000e+00 6.164721077367429913e-12
1.093750000000000000e+00 6.133217631681953108e-12
1.109375000000000000e+00 6.070777561206774919e-12
1.125000000000000000e+00 6.092619898173667892e-12
1.140625000000000000e+00 6.330906719004270045e-12
1.156250000000000000e+00 6.715992345585064527e-12
1.171875000000000000e+00 7.027687893429446220e-12
1.187500000000000000e+00 7.210781451105763296e-12
1.203125000000000000e+00 7.404492817497665413e-12
1.218750000000000000e+00 7.734845750007046661e-12
1.234375000000000000e+00 8.161991915667243802e-12
1.250000000000000000e+00 8.455083855274381222e-12
1.265625000000000000e+00 8.491366464136174130e-12
1.281250000000000000e+00 8.509581060633930605e-12
1.296875000000000000e+00 8.790490904631020896e-12
1.312500000000000000e+00 9.139089658660726201e-12
1.328125000000000000e+00 9.115110576052298796e-12
1.343750000000000000e+00 8.611361623778179819e-12
1.359375000000000000e+00 7.945747358684140949e-12
1.375000000000000000e+00 7.538262548900664939e-12
1.390625000000000000e+00 7.562448930964471572e-12
1.406250000000000000e+00 7.907563492892677459e-12
1.421875000000000000e+00 8.353959017604051240e-12
1.437500000000000000e+00 8.671759491041264312e-12
1.453125000000000000e+00 8.836788072119627913e-12
1.468750000000000000e+00 8.905386844615392761e-12
1.484375000000000000e+00 8.763086610519277286e-12
1.500000000000000000e+00 8.517916406935999163e-12
1.515625000000000000e+00 8.509686011404227202e-12
1.531250000000000000e+00 8.750506395871493481e-12
1.546875000000000000e+00 8.891914114739218888e-12
1.562500000000000000e+00 8.651717363361566271e-12
1.578125000000000000e+00 8.159786214767539292e-12
1.593750000000000000e+00 7.853457467676960846e-12
1.609375000000000000e+00 7.963168319191638034e-12
1.625000000000000000e+00 8.241580161383321723e-12
1.640625000000000000e+00 8.394977421555260833e-12
1.656250000000000000e+00 8.370566392801315203e-12
1.671875000000000000e+00 8.155328842796016886e-12
1.687500000000000000e+00 7.722807636445505608e-12
1.703125000000000000e+00 7.190086200037359987e-12
1.718750000000000000e+00 6.726902888887220655e-12
1.734375000000000000e+00 6.377242917771086539e-12
1.750000000000000000e+00 6.176325510059976764e-12
1.765625000000000000e+00 6.236177373108997557e-12
1.781250000000000000e+00 6.405850242613420065e-12
1.796875000000000000e+00 6.360122064424933441e-12
1.812500000000000000e+00 6.078688767618967148e-12
1.828125000000000000e+00 5.874365664043645907e-12
1.843750000000000000e+00 5.911649208351077434e-12
1.859375000000000000e+00 6.012341666195020196e-12
1.875000000000000000e+00 6.038732014435055362e-12
1.890625000000000000e+00 5.957601165867965065e-12
1.906250000000000000e+00 5.762030175909815810e-12
1.921875000000000000e+00 5.590450845305294791e-12
1.937500000000000000e+00 5.507984259661702353e-12
1.953125000000000000e+00 5.369055894322016798e-12
1.968750000000000000e+00 5.100159010396065895e-12
1.984375000000000000e+00 4.806183229177918292e-12
2.000000000000000000e+00 4.583031003313475793e-12
2.015625000000000000e+00 4.373898378901008854e-12
2.031250000000000000e+00 4.177523344611744349e-12
2.046875000000000000e+00 4.101989147659024226e-12
2.062500000000000000e+00 4.095947539473066001e-12
2.078125000000000000e+00 4.006669995781919624e-12
2.093750000000000000e+00 3.857914855631694451e-12
2.109375000000000000e+00 3.784911186549555495e-12
2.125000000000000000e+00 3.781464724683658574e-12
2.140625000000000000e+00 3.779195706377080910e-12
2.156250000000000000e+00 3.795126105737844924e-12
2.171875000000000000e+00 3.785991919275089046e-12
2.187500000000000000e+00 3.672770421125903795e-12
2.203125000000000000e+00 3.476929681667240146e-12
2.218750000000000000e+00 3.268461673186506822e-12
