0.000000000000000000e+00,6.942307727975656785e-07
1.562500000000000000e-02,1.141780471037942429e-06
3.125000000000000000e-02,1.383991940574373243e-06
4.687500000000000000e-02,1.488744196401140248e-06
6.250000000000000000e-02,1.486381514911927039e-06
7.812500000000000000e-02,1.495401925483524951e-06
9.375000000000000000e-02,1.549771333573824645e-06
1.093750000000000000e-01,1.593495237902371571e-06
1.250000000000000000e-01,1.601554125527336004e-06
1.406250000000000000e-01,1.606285712110484042e-06
1.562500000000000000e-01,1.606476333201157204e-06
1.718750000000000000e-01,1.581142682638799450e-06
1.875000000000000000e-01,1.562722591851310022e-06
2.031250000000000000e-01,1.571913254438327424e-06
2.187500000000000000e-01,1.582329618764698961e-06
2.343750000000000000e-01,1.574144876349635764e-06
2.500000000000000000e-01,1.579428899112853566e-06
2.656250000000000000e-01,1.642408530335576205e-06
2.812500000000000000e-01,1.721952221143085458e-06
2.968750000000000000e-01,1.733410362190114108e-06
3.125000000000000000e-01,1.672190264842050592e-06
3.281250000000000000e-01,1.588733666701176491e-06
3.437500000000000000e-01,1.487298859057468989e-06
3.593750000000000000e-01,1.364348811964879939e-06
3.750000000000000000e-01,1.287445675781868517e-06
3.906250000000000000e-01,1.350684339193701915e-06
4.062500000000000000e-01,1.533619949037584193e-06
4.218750000000000000e-01,1.696283795109165548e-06
4.375000000000000000e-01,1.744101343517327551e-06
4.531250000000000000e-01,1.734022224834597425e-06
4.687500000000000000e-01,1.772713061345338545e-06
4.843750000000000000e-01,1.852888132689189645e-06
5.000000000000000000e-01,1.895194031076630994e-06
5.156250000000000000e-01,1.857546776092140309e-06
5.312500000000000000e-01,1.750336586569346264e-06
5.468750000000000000e-01,1.598227005908258633e-06
5.625000000000000000e-01,1.446991305855569965e-06
5.781250000000000000e-01,1.375044034809837221e-06
5.937500000000000000e-01,1.407158793949768274e-06
6.093750000000000000e-01,1.496691563294934539e-06
6.250000000000000000e-01,1.577418151145473477e-06
6.406250000000000000e-01,1.601580825301588675e-06
6.562500000000000000e-01,1.559774589953186842e-06
6.718750000000000000e-01,1.475378391635207749e-06
6.875000000000000000e-01,1.428613584675290145e-06
7.031250000000000000e-01,1.491639842199193288e-06
7.187500000000000000e-01,1.596348710357716152e-06
7.343750000000000000e-01,1.661220635191299078e-06
7.500000000000000000e-01,1.686086167259351057e-06
7.656250000000000000e-01,1.675550750685796797e-06
7.812500000000000000e-01,1.641989611223034382e-06
7.968750000000000000e-01,1.598283609028346968e-06
8.125000000000000000e-01,1.536454466400521036e-06
8.281250000000000000e-01,1.491274820210435119e-06
8.437500000000000000e-01,1.510369897791629093e-06
8.593750000000000000e-01,1.561900356258834473e-06
8.750000000000000000e-01,1.567600358879296918e-06
8.906250000000000000e-01,1.498705632593266577e-06
9.062500000000000000e-01,1.420035745433787515e-06
9.218750000000000000e-01,1.446017925746902130e-06
9.375000000000000000e-01,1.559259902415613513e-06
9.531250000000000000e-01,1.620313783221942637e-06
9.687500000000000000e-01,1.584292981218774920e-06
9.843750000000000000e-01,1.500100579692407852e-06
1.000000000000000000e+00,1.423416967636962668e-06
1.015625000000000000e+00,1.381836491170474030e-06
1.031250000000000000e+00,1.356722156952206250e-06
1.046875000000000000e+00,1.361667833456879107e-06
1.062500000000000000e+00,1.430898234242465809e-06
1.078125000000000000e+00,1.523673014572447589e-06
1.093750000000000000e+00,1.590427226815777356e-06
1.109375000000000000e+00,1.607554718572959906e-06
1.125000000000000000e+00,1.572835932592166988e-06
1.140625000000000000e+00,1.550191380549980679e-06
1.156250000000000000e+00,1.577430588962520092e-06
1.171875000000000000e+00,1.599594092175823777e-06
1.187500000000000000e+00,1.598795705834252100e-06
1.203125000000000000e+00,1.609395924178543782e-06
1.218750000000000000e+00,1.639335197794082596e-06
1.234375000000000000e+00,1.656389255755865331e-06
1.250000000000000000e+00,1.629181471298437047e-06
1.265625000000000000e+00,1.592721754768519922e-06
1.281250000000000000e+00,1.593134266035806242e-06
